Environment,Account,invoice_date,Description,region,Product Name,vendor,Service Name,Usage Type,Team,Sub-Team,Cost Before Uplifts ($)
non-prod,19545164,01/06/2024,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Treasury,Treasury Foundation,1672.28
prod,18466774,01/06/2024,Azure AI Search - Standard S1 Unit,North Europe::northeurope,,Azure,,Azure Cognitive Search::AI,SecuroSave,SecuroSave Lite,1713.2
non-prod,66113017,01/06/2024,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,United America,Invoicing Avengers,1736.41
non-prod,99958173,01/06/2024,Azure AI Document Intelligence - S0 - pages for doc classifier,West Europe::westeurope,,Azure,,Azure Applied AI Services::Document Intelligence,TE Tech,Risk Regulators,1773.12
prod,61092303,01/06/2024,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,West Europe::westeurope,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,The Ledger League,1778.68
non-prod,66113017,01/06/2024,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,United America,Invoicing Avengers,1809.16
non-prod,12273010,01/06/2024,Azure AI Search - Semantic Ranker queries - US East,East US::eastus,,Azure,,Azure Cognitive Search::AI,Global United Kingdon,Straight Outta Accounts,1816.44
non-prod,58870886,01/06/2024,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Treasury,The Money Badgers,1828.53
non-prod,48347781,01/06/2024,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,UK South::uksouth,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,The Ledger League,1855.15
non-prod,50439720,01/06/2024,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,United America,Lil Audit X,1855.53
non-prod,61092303,01/06/2024,Speech - Speech To Text,East Asia::eastasia,,Azure,,Cognitive Services::Speech,Global United Kingdon,The Ledger League,1860.84
non-prod,72108536,01/06/2024,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,West Europe::westeurope,,Azure,,Cognitive Services::Azure OpenAI,United America,Jay-Zeros and Ones,1863.85
non-prod,61092303,01/06/2024,Speech - S1 - Minute,West Europe::westeurope,,Azure,,Cognitive Services::Speech,Global United Kingdon,The Ledger League,1889.63
non-prod,66082951,01/06/2024,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,West Europe::westeurope,,Azure,,Cognitive Services::Azure OpenAI,AE Tech,Yield Syndicate,1895.03
non-prod,79409375,01/06/2024,Azure AI Search - Standard S1 Unit,North Europe::northeurope,,Azure,,Azure Cognitive Search::AI,Treasury,The Money Badgers,1906.81
non-prod,68266377,01/06/2024,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,West US::westus,,Azure,,Cognitive Services::Azure OpenAI,Treasury,Capital Catalysts,1932.45
non-prod,55083825,01/06/2024,Azure AI Document Intelligence - S0 - Pre-built Pages - US East,East US::eastus,,Azure,,Azure Applied AI Services::Document Intelligence,United America,Excel-lent Performers,1950.26
non-prod,99958173,01/06/2024,Azure AI Document Intelligence - S0 - Pre-built Pages - US East,West Europe::westeurope,,Azure,,Azure Applied AI Services::Document Intelligence,TE Tech,Risk Regulators,1974.4
non-prod,72981737,01/06/2024,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Treasury,Treasury Foundation,2005.64
non-prod,61092303,01/06/2024,Azure AI Search - Standard S1 Unit,East US::eastus,,Azure,,Azure Cognitive Search::AI,Global United Kingdon,The Ledger League,2024.29
non-prod,61092303,01/06/2024,Speech - S1 - Neural Text To Speech Characters,West Europe::westeurope,,Azure,,Cognitive Services::Speech,Global United Kingdon,The Ledger League,2096.91
non-prod,55083825,01/06/2024,Azure AI Search - Standard S1 Unit,East US::eastus,,Azure,,Azure Cognitive Search::AI,United America,Excel-lent Performers,2112.39
non-prod,18466774,01/06/2024,Azure AI Search - Standard S1 Unit,North Europe::northeurope,,Azure,,Azure Cognitive Search::AI,SecuroSave,SecuroSave Lite,2139.2
non-prod,60584878,01/06/2024,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,United America,Wu-Tang Clan of Cash Flow,2143.74
non-prod,50439720,01/06/2024,Azure AI Search - Standard S1 Unit,East US::eastus,,Azure,,Azure Cognitive Search::AI,United America,Lil Audit X,2156.79
non-prod,99958173,01/06/2024,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,West Europe::westeurope,,Azure,,Cognitive Services::Azure OpenAI,TE Tech,Risk Regulators,2185.47
prod,12273010,01/06/2024,Azure AI Search - Standard S1 Unit,East US::eastus,,Azure,,Azure Cognitive Search::AI,Global United Kingdon,Straight Outta Accounts,2197.12
non-prod,76256059,01/06/2024,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Treasury,Cash Rules Everything Around Me (C.R.E.A.M Team),2205.98
non-prod,72981737,01/06/2024,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,East US 2::eastus2,,Azure,,Cognitive Services::Azure OpenAI,Treasury,Treasury Foundation,2226.64
non-prod,60584878,01/06/2024,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,United America,Wu-Tang Clan of Cash Flow,2240.45
non-prod,61092303,01/06/2024,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,East US 2::eastus2,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,The Ledger League,2256.65
non-prod,66082951,01/06/2024,Azure AI Search - Standard S1 Unit,West Europe::westeurope,,Azure,,Azure Cognitive Search::AI,AE Tech,Yield Syndicate,2304
prod,83082779,01/06/2024,Azure AI Search - Standard S1 Unit,East Asia::eastasia,,Azure,,Azure Cognitive Search::AI,AE Tech,MC Ledger and the Flow Squad,2310.12
non-prod,66113017,01/06/2024,Azure AI Search - Standard S1 Unit,East US::eastus,,Azure,,Azure Cognitive Search::AI,United America,Invoicing Avengers,2346.01
non-prod,66082951,01/06/2024,Azure AI Search - Standard S1 Unit,East US::eastus,,Azure,,Azure Cognitive Search::AI,AE Tech,Yield Syndicate,2366.38
non-prod,96266956,01/06/2024,Speech - S1 - Speech to Text Batch,East US::eastus,,Azure,,Cognitive Services::Speech,Global United Kingdon,Straight Outta Accounts,2425.79
non-prod,72093967,01/06/2024,Azure AI Search - Standard S1 Unit,West Europe::westeurope,,Azure,,Azure Cognitive Search::AI,TE Tech,Risk Regulators,2435.12
prod,12273010,01/06/2024,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,UK South::uksouth,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,Straight Outta Accounts,2479.02
non-prod,99958173,01/06/2024,Azure AI Search - Standard S1 Unit,West Europe::westeurope,,Azure,,Azure Cognitive Search::AI,TE Tech,Risk Regulators,2561.41
non-prod,79409375,01/06/2024,Azure AI Search - Document Cracking Image Extraction,North Europe::northeurope,,Azure,,Azure Cognitive Search::AI,Treasury,The Money Badgers,2677.51
non-prod,79409375,01/06/2024,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,UK South::uksouth,,Azure,,Cognitive Services::Azure OpenAI,Treasury,The Money Badgers,2680.77
non-prod,59715547,01/06/2024,Speech - S1 - Neural Text To Speech Characters,West Europe::westeurope,,Azure,,Cognitive Services::Speech,TE Tech,Risk Regulators,2704.41
non-prod,99958173,01/06/2024,Azure OpenAI - text-embedding-3-large-regional Tokens - US East,UK South::uksouth,,Azure,,Cognitive Services::Azure OpenAI,TE Tech,Risk Regulators,2734.75
non-prod,67027787,01/06/2024,Azure AI Search - Basic Unit,West Europe::westeurope,,Azure,,Azure Cognitive Search::AI,AE Tech,MC Ledger and the Flow Squad,2745.42
non-prod,55083825,01/06/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,United America,Excel-lent Performers,2774.88
non-prod,12273010,01/06/2024,Speech - S1 - Custom Neural Training,West Europe::westeurope,,Azure,,Cognitive Services::Speech,Global United Kingdon,Straight Outta Accounts,2790.3
non-prod,12273010,01/06/2024,Azure AI Search - Standard S1 Unit,East US::eastus,,Azure,,Azure Cognitive Search::AI,Global United Kingdon,Straight Outta Accounts,2883.55
non-prod,72108536,01/06/2024,Azure AI Search - Basic Unit,West Europe::westeurope,,Azure,,Azure Cognitive Search::AI,United America,Jay-Zeros and Ones,2902.13
non-prod,12273010,01/06/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,Switzerland North::switzerlandnorth,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,Straight Outta Accounts,2903.22
non-prod,67530995,01/06/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Treasury,Cash Rules Everything Around Me (C.R.E.A.M Team),2903.69
non-prod,99958173,01/06/2024,Azure AI Search - Standard S1 Unit,North Europe::northeurope,,Azure,,Azure Cognitive Search::AI,TE Tech,Risk Regulators,2907.45
non-prod,96266956,01/06/2024,Azure AI Search - Basic Unit,West Europe::westeurope,,Azure,,Azure Cognitive Search::AI,Global United Kingdon,Straight Outta Accounts,2927.41
non-prod,99958173,01/06/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,TE Tech,Risk Regulators,2970.17
non-prod,47782817,01/06/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,United America,The Budgeters,3040.57
prod,66113017,01/06/2024,Azure AI Search - Standard S1 Unit,East US::eastus,,Azure,,Azure Cognitive Search::AI,United America,Invoicing Avengers,3048.87
prod,61092303,01/06/2024,Azure AI Search - Standard S1 Unit,West Europe::westeurope,,Azure,,Azure Cognitive Search::AI,Global United Kingdon,The Ledger League,3054.66
non-prod,74852711,01/06/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,West US::westus,,Azure,,Cognitive Services::Azure OpenAI,United America,Bank Tank,3109.5
non-prod,14529226,01/06/2024,Azure AI Search - Standard S1 Unit,West Europe::westeurope,,Azure,,Azure Cognitive Search::AI,United America,Accounts Payabros,3112.59
non-prod,96266956,01/06/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,East US 2::eastus2,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,Straight Outta Accounts,3122.15
non-prod,35462054,01/06/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,United America,Wu-Tang Clan of Cash Flow,3126.04
non-prod,69787180,01/06/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,Australia East::australiaeast,,Azure,,Cognitive Services::Azure OpenAI,Treasury,Cash Rules Everything Around Me (C.R.E.A.M Team),3126.45
non-prod,58870886,01/06/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Treasury,The Money Badgers,3164.21
non-prod,72981737,01/06/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Treasury,Treasury Foundation,3174.52
non-prod,61092303,01/06/2024,Speech - S1 - Speech to Text Batch,West Europe::westeurope,,Azure,,Cognitive Services::Speech,Global United Kingdon,The Ledger League,3213.04
non-prod,79438966,01/06/2024,Azure AI Search - Standard S1 Unit,West Europe::westeurope,,Azure,,Azure Cognitive Search::AI,United America,The Budgeters,3214.03
non-prod,66082951,01/06/2024,Azure AI Search - Standard S2 Unit,East US::eastus,,Azure,,Azure Cognitive Search::AI,AE Tech,Yield Syndicate,3222.11
non-prod,19545164,01/06/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Treasury,Treasury Foundation,3258.75
non-prod,14773528,01/06/2024,Azure AI Search - Standard S1 Unit,East US::eastus,,Azure,,Azure Cognitive Search::AI,AE Tech,MC Ledger and the Flow Squad,3261.5
non-prod,47782817,01/06/2024,Azure AI Search - Standard S1 Unit,East US::eastus,,Azure,,Azure Cognitive Search::AI,United America,The Budgeters,3305.4
non-prod,61092303,01/06/2024,Azure AI Search - Standard S1 Unit,West Europe::westeurope,,Azure,,Azure Cognitive Search::AI,Global United Kingdon,The Ledger League,3311.9
non-prod,67530995,01/06/2024,Azure AI Search - Basic Unit,East US::eastus,,Azure,,Azure Cognitive Search::AI,Treasury,Cash Rules Everything Around Me (C.R.E.A.M Team),3330.91
non-prod,48347781,01/06/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,The Ledger League,3370.07
non-prod,61092303,01/06/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,The Ledger League,3410.89
non-prod,59715547,01/06/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,TE Tech,Risk Regulators,3641.91
non-prod,67530995,01/06/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Treasury,Cash Rules Everything Around Me (C.R.E.A.M Team),3667.24
non-prod,59715547,01/06/2024,Speech - Custom Speech Model Hosting Units,West Europe::westeurope,,Azure,,Cognitive Services::Speech,TE Tech,Risk Regulators,3700.08
non-prod,69787180,01/06/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,Australia East::australiaeast,,Azure,,Cognitive Services::Azure OpenAI,Treasury,Cash Rules Everything Around Me (C.R.E.A.M Team),3759.47
non-prod,12273010,01/06/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,UK South::uksouth,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,Straight Outta Accounts,3760.31
non-prod,99457172,01/06/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,West Europe::westeurope,,Azure,,Cognitive Services::Azure OpenAI,TE Tech,Risk Regulators,3763.09
non-prod,66113017,01/06/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,United America,Invoicing Avengers,3772.03
non-prod,68266377,01/06/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Treasury,Capital Catalysts,3783.45
non-prod,96266956,01/06/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,West Europe::westeurope,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,Straight Outta Accounts,3880.42
non-prod,12273010,01/06/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,UK South::uksouth,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,Straight Outta Accounts,3914.65
non-prod,12273010,01/06/2024,Speech - S1 - Minute,West Europe::westeurope,,Azure,,Cognitive Services::Speech,Global United Kingdon,Straight Outta Accounts,3933.23
non-prod,12273010,01/06/2024,Speech - S1 - Custom Neural Realtime Characters,West Europe::westeurope,,Azure,,Cognitive Services::Speech,Global United Kingdon,Straight Outta Accounts,4039.17
non-prod,72108536,01/06/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,East US 2::eastus2,,Azure,,Cognitive Services::Azure OpenAI,United America,Jay-Zeros and Ones,4085.52
non-prod,66082951,01/06/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,AE Tech,Yield Syndicate,4089.13
non-prod,68266377,01/06/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,East US 2::eastus2,,Azure,,Cognitive Services::Azure OpenAI,Treasury,Capital Catalysts,4171.75
non-prod,48347781,01/06/2024,Speech - S1 - Neural Text To Speech Characters,West Europe::westeurope,,Azure,,Cognitive Services::Speech,Global United Kingdon,The Ledger League,4185.33
non-prod,12273010,01/06/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,West Europe::westeurope,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,Straight Outta Accounts,4225.37
non-prod,61092303,01/06/2024,Speech - S1 - Unit,West Europe::westeurope,,Azure,,Cognitive Services::Speech,Global United Kingdon,The Ledger League,4239.89
non-prod,83367775,01/06/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,UK South::uksouth,,Azure,,Cognitive Services::Azure OpenAI,TE Tech,Risk Regulators,4290.61
prod,12273010,01/06/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,UK South::uksouth,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,Straight Outta Accounts,4333.4
non-prod,59715547,01/06/2024,Speech - S1 - Custom Speech to Text Batch,West Europe::westeurope,,Azure,,Cognitive Services::Speech,TE Tech,Risk Regulators,4348.51
non-prod,12273010,01/06/2024,Speech - S1 - Custom Neural Voice Model Hosting Units,West Europe::westeurope,,Azure,,Cognitive Services::Speech,Global United Kingdon,Straight Outta Accounts,4358.48
non-prod,46139174,01/06/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,The Ledger League,4433.73
non-prod,59715547,01/06/2024,Speech - Speech Translation,West Europe::westeurope,,Azure,,Cognitive Services::Speech,TE Tech,Risk Regulators,4442.91
non-prod,14773528,01/06/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,AE Tech,MC Ledger and the Flow Squad,4555.46
non-prod,14773528,01/06/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,AE Tech,MC Ledger and the Flow Squad,4577.61
non-prod,74852711,01/06/2024,Azure OpenAI - gpt-4-8K-Input-regional Tokens - US East,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,United America,Bank Tank,4583.74
non-prod,61092303,01/06/2024,Azure OpenAI - Az-GPT4-Turbo-128K Output Tokens,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,The Ledger League,4642.26
non-prod,55083825,01/06/2024,Azure OpenAI - Az-GPT4-Turbo-128K Output Tokens,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,United America,Excel-lent Performers,4645.06
non-prod,72981737,01/06/2024,Azure OpenAI - Az-GPT4-Turbo-128K Output Tokens,East US 2::eastus2,,Azure,,Cognitive Services::Azure OpenAI,Treasury,Treasury Foundation,4649.48
non-prod,66082951,01/06/2024,Azure OpenAI - Az-GPT4-Turbo-128K Output Tokens,West US::westus,,Azure,,Cognitive Services::Azure OpenAI,AE Tech,Yield Syndicate,4649.96
non-prod,72981737,01/06/2024,Azure OpenAI - Az-GPT4-Turbo-128K Output Tokens,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Treasury,Treasury Foundation,4662.91
non-prod,12273010,01/06/2024,Azure OpenAI - Az-GPT4-Turbo-128K Output Tokens,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,Straight Outta Accounts,4715.36
non-prod,61092303,01/06/2024,Azure OpenAI - Az-GPT4-Turbo-128K Output Tokens,West Europe::westeurope,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,The Ledger League,4810.65
non-prod,83367775,01/06/2024,Azure OpenAI - Az-GPT4-Turbo-128K Output Tokens,West Europe::westeurope,,Azure,,Cognitive Services::Azure OpenAI,TE Tech,Risk Regulators,4851.51
non-prod,67530995,01/06/2024,Azure OpenAI - Az-GPT4-Turbo-128K Output Tokens,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Treasury,Cash Rules Everything Around Me (C.R.E.A.M Team),4875.19
non-prod,12273010,01/06/2024,Azure OpenAI - Az-GPT4-Turbo-128K Output Tokens,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,Straight Outta Accounts,4890.78
non-prod,32174238,01/06/2024,Azure OpenAI - Az-GPT4-Turbo-128K Output Tokens,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Treasury,Treasury Finance,4951.36
non-prod,12273010,01/06/2024,Azure OpenAI - Az-GPT4-Turbo-128K Output Tokens,Switzerland North::switzerlandnorth,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,Straight Outta Accounts,4986.86
non-prod,61092303,01/06/2024,Azure OpenAI - Az-GPT4-Turbo-128K Output Tokens,West US::westus,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,The Ledger League,5001.6
non-prod,47782817,01/06/2024,Azure OpenAI - Az-GPT4-Turbo-128K Output Tokens,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,United America,The Budgeters,5015.41
non-prod,30581379,01/06/2024,Speech - Speech To Text,West Europe::westeurope,,Azure,,Cognitive Services::Speech,Treasury,The Money Badgers,5023.03
non-prod,96349526,01/06/2024,Azure OpenAI - Az-GPT4-Turbo-128K Output Tokens,UK South::uksouth,,Azure,,Cognitive Services::Azure OpenAI,Legal Department,Alpha Architects,5150.3
non-prod,10075182,01/06/2024,Speech - S1 - Speech to Text Enhanced Feature Audio,West Europe::westeurope,,Azure,,Cognitive Services::Speech,United America,The Budgeters,5159.24
non-prod,10075182,01/06/2024,Speech - Speech To Text,West Europe::westeurope,,Azure,,Cognitive Services::Speech,United America,The Budgeters,5211.37
non-prod,96266956,01/06/2024,Azure OpenAI - Az-GPT4-Turbo-128K Output Tokens,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,Straight Outta Accounts,5225.72
non-prod,99958173,01/06/2024,Azure OpenAI - Az-GPT4-Turbo-128K Output Tokens,UK South::uksouth,,Azure,,Cognitive Services::Azure OpenAI,TE Tech,Risk Regulators,5267.11
non-prod,99457172,01/06/2024,Azure OpenAI - Az-GPT4-Turbo-128K Output Tokens,UK South::uksouth,,Azure,,Cognitive Services::Azure OpenAI,TE Tech,Risk Regulators,5326.48
non-prod,47782817,01/06/2024,Azure OpenAI - Az-GPT4-Turbo-128K Output Tokens,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,United America,The Budgeters,5427.73
prod,12273010,01/06/2024,Azure OpenAI - Az-GPT4-Turbo-128K Output Tokens,UK South::uksouth,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,Straight Outta Accounts,5430.1
non-prod,60584878,01/06/2024,Azure OpenAI - Az-GPT4-Turbo-128K Output Tokens,West Europe::westeurope,,Azure,,Cognitive Services::Azure OpenAI,United America,Wu-Tang Clan of Cash Flow,5466.75
non-prod,35462054,01/06/2024,Azure OpenAI - Az-GPT4-Turbo-128K Output Tokens,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,United America,Wu-Tang Clan of Cash Flow,5503.91
non-prod,82970199,01/06/2024,Azure OpenAI - Az-GPT4-Turbo-128K Output Tokens,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,The Ledger League,5579.25
non-prod,47346863,01/06/2024,Azure OpenAI - Az-GPT4-Turbo-128K Output Tokens,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,United America,Delta Divison,5601.96
non-prod,67027787,01/06/2024,Azure OpenAI - Az-GPT4-Turbo-128K Output Tokens,West Europe::westeurope,,Azure,,Cognitive Services::Azure OpenAI,AE Tech,MC Ledger and the Flow Squad,5628.46
non-prod,99457172,01/06/2024,Azure OpenAI - Az-GPT4-Turbo-128K Output Tokens,UK South::uksouth,,Azure,,Cognitive Services::Azure OpenAI,TE Tech,Risk Regulators,5732.62
non-prod,68266377,01/06/2024,Azure OpenAI - Az-GPT4-Turbo-128K Output Tokens,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Treasury,Capital Catalysts,5808.25
non-prod,12273010,01/06/2024,Azure OpenAI - Az-GPT4-Turbo-128K Output Tokens,UK South::uksouth,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,Straight Outta Accounts,5928.66
non-prod,55083825,01/06/2024,Azure OpenAI - Az-GPT4-Turbo-128K Output Tokens,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,United America,Excel-lent Performers,5957.87
non-prod,68266377,01/06/2024,Azure OpenAI - Az-GPT4-Turbo-128K Output Tokens,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Treasury,Capital Catalysts,6043.3
non-prod,50439720,01/06/2024,Azure OpenAI - Az-GPT4-Turbo-128K Output Tokens,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,United America,Lil Audit X,6060.14
non-prod,61092303,01/06/2024,Speech - Speech To Text,West Europe::westeurope,,Azure,,Cognitive Services::Speech,Global United Kingdon,The Ledger League,6099.21
prod,12273010,01/06/2024,Azure OpenAI - Az-GPT4-Turbo-128K Output Tokens,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,Straight Outta Accounts,6099.42
non-prod,48347781,01/06/2024,Azure OpenAI - Az-GPT4-Turbo-128K Output Tokens,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,The Ledger League,6198.18
prod,18466774,01/06/2024,Azure Databricks - Premium Jobs Compute - DBU,North Europe::northeurope,,Azure,,Azure Databricks,SecuroSave,SecuroSave Lite,6217.19
non-prod,48347781,01/06/2024,Azure OpenAI - Az-GPT4-Turbo-128K Output Tokens,East US 2::eastus2,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,The Ledger League,6320.77
non-prod,12273010,01/06/2024,Azure OpenAI - Az-GPT4-Turbo-128K Output Tokens,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,Straight Outta Accounts,6358.66
non-prod,12273010,01/06/2024,Azure OpenAI - Az-GPT4-Turbo-128K Output Tokens,UK South::uksouth,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,Straight Outta Accounts,6389.88
non-prod,48347781,01/06/2024,Azure OpenAI - Az-GPT4-Turbo-128K Output Tokens,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,The Ledger League,6440.15
non-prod,66113017,01/06/2024,Azure OpenAI - Az-GPT4-Turbo-128K Output Tokens,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,United America,Invoicing Avengers,6441.07
prod,66113017,01/06/2024,Azure OpenAI - Az-GPT4-Turbo-128K Output Tokens,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,United America,Invoicing Avengers,6503.46
non-prod,32174238,01/06/2024,Azure OpenAI - Az-GPT4-Turbo-128K Output Tokens,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Treasury,Treasury Finance,6513.12
non-prod,96266956,01/06/2024,Speech - Custom Speech Model Hosting Units,East US::eastus,,Azure,,Cognitive Services::Speech,Global United Kingdon,Straight Outta Accounts,6529.3
non-prod,14529226,01/06/2024,Azure OpenAI - Az-GPT4-Turbo-128K Output Tokens,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,United America,Accounts Payabros,6533.47
non-prod,46139174,01/06/2024,Azure OpenAI - Az-GPT4-Turbo-128K Output Tokens,East US::eastus,,Azure,,Cognitive Services::Azure OpenAI,Global United Kingdon,The Ledger League,6561.69
