Environment,Account,invoice_date,Description,region,Product Name,vendor,Service Name,Usage Type,Team,Sub-Team,Cost Before Uplifts ($)
prod,67090511,01/06/2024,Object Localization Operations,europe-north1,,GCP,GCP Cloud Vision Api,,Global United Kingdon,The Ledger League,19.85
prod,67090511,01/06/2024,Web Detection Operations,europe-west1,,GCP,GCP Cloud Vision Api,,Global United Kingdon,The Ledger League,21.13
dev,72789061,01/06/2024,Document Text Detection Operations,europe-west1,,GCP,GCP Cloud Vision Api,,United America,Bank Tank,27.41
dev,71682866,01/06/2024,Text Detection Operations,europe-west1,,GCP,GCP Cloud Vision Api,,TE Tech,Risk Regulators,31.95
dev,71682866,01/06/2024,Label Detection Operations,europe-west1,,GCP,GCP Cloud Vision Api,,TE Tech,Risk Regulators,33.86
dev,69805806,01/06/2024,Workbench Instances Storage for GCE usage - Standard Persistent Disk in europe-west2,europe-west2,,GCP,GCP Notebooks,,Treasury,The Money Badgers,47.04
prod,67090511,01/06/2024,Object Localization Operations,europe-west1,,GCP,GCP Cloud Vision Api,,Global United Kingdon,The Ledger League,47.59
dev,56982163,01/06/2024,Text Detection Operations,europe-west1,,GCP,GCP Cloud Vision Api,,Treasury,Treasury Foundation,48.96
prod,67090511,01/06/2024,Image Properties Operations,europe-west4,,GCP,GCP Cloud Vision Api,,Global United Kingdon,The Ledger League,50.35
dev,72789061,01/06/2024,Text Detection Operations,europe-west1,,GCP,GCP Cloud Vision Api,,United America,Bank Tank,53.71
prod,67090511,01/06/2024,Document Text Detection Operations,asia-east1,,GCP,GCP Cloud Vision Api,,Global United Kingdon,The Ledger League,54.22
dev,10998228,01/06/2024,Managed Notebooks CPU for GCE usage - N1 Standard Cores in europe-west1,europe-west1,,GCP,GCP Notebooks,,United America,Accounts Payabros,60.67
prod,38760834,01/06/2024,Document Text Detection Operations,europe-west1,,GCP,GCP Cloud Vision Api,,United America,The Budgeters,62.7
prod,67090511,01/06/2024,Web Detection Operations,europe-west4,,GCP,GCP Cloud Vision Api,,Global United Kingdon,The Ledger League,64.86
prod,67090511,01/06/2024,Image Properties Operations,europe-west1,,GCP,GCP Cloud Vision Api,,Global United Kingdon,The Ledger League,70.97
dev,30530244,01/06/2024,Label Detection Operations,asia-east1,,GCP,GCP Cloud Vision Api,,Treasury,Mo Money Mo Problems Dept,73.75
dev,10998228,01/06/2024,Workbench Instances RAM for GCE usage - N1 Instance RAM in europe-west1,europe-west1,,GCP,GCP Notebooks,,United America,Accounts Payabros,74.11
prod,89094368,01/06/2024,Document Text Detection Operations,asia-east1,,GCP,GCP Cloud Vision Api,,Global United Kingdon,Straight Outta Accounts,74.51
prod,67090511,01/06/2024,Document Text Detection Operations,us-central1,,GCP,GCP Cloud Vision Api,,Global United Kingdon,The Ledger League,75.23
prod,67090511,01/06/2024,Image Properties Operations,europe-north1,,GCP,GCP Cloud Vision Api,,Global United Kingdon,The Ledger League,82.04
prod,67090511,01/06/2024,Document Text Detection Operations,us-west1,,GCP,GCP Cloud Vision Api,,Global United Kingdon,The Ledger League,82.5
prod,67090511,01/06/2024,Document Text Detection Operations,europe-north1,,GCP,GCP Cloud Vision Api,,Global United Kingdon,The Ledger League,85.43
prod,67090511,01/06/2024,Web Detection Operations,europe-north1,,GCP,GCP Cloud Vision Api,,Global United Kingdon,The Ledger League,86.48
prod,70359576,01/06/2024,Label Detection Operations,asia-east1,,GCP,GCP Cloud Vision Api,,AE Tech,Yield Syndicate,89.78
dev,70359576,01/06/2024,Label Detection Operations,asia-east1,,GCP,GCP Cloud Vision Api,,AE Tech,Yield Syndicate,93.51
dev,30530244,01/06/2024,Text Detection Operations,asia-east1,,GCP,GCP Cloud Vision Api,,Treasury,Mo Money Mo Problems Dept,99.94
prod,67090511,01/06/2024,Document Text Detection Operations,europe-west1,,GCP,GCP Cloud Vision Api,,Global United Kingdon,The Ledger League,101.71
dev,60611044,01/06/2024,Managed Notebooks CPU for GCE usage - N1 Standard Cores in europe-west1,europe-west1,,GCP,GCP Notebooks,,Global United Kingdon,The Ledger League,103.5
prod,67090511,01/06/2024,Image Properties Operations,us-east1,,GCP,GCP Cloud Vision Api,,Global United Kingdon,The Ledger League,108.29
dev,89094368,01/06/2024,Document Text Detection Operations,asia-east1,,GCP,GCP Cloud Vision Api,,Global United Kingdon,Straight Outta Accounts,110.04
dev,59992092,01/06/2024,Document Text Detection Operations,asia-east1,,GCP,GCP Cloud Vision Api,,Treasury,Treasury Foundation,111.63
dev,92465056,01/06/2024,Workbench Instances RAM for GCE usage - N2D AMD Instance RAM in asia-east2,asia-east2,,GCP,GCP Notebooks,,United America,Fear the Fiscal,113.88
dev,50666767,01/06/2024,Notebooks GPU Premium Management Fee,europe-west1-b,,GCP,GCP Notebooks,,United America,Wu-Tang Clan of Cash Flow,116.19
dev,61673632,01/06/2024,Workbench Instances Storage for GCE usage - Balanced Persistent Disk in europe-west1,europe-west1,,GCP,GCP Notebooks,,United America,Margin Masters,117.57
dev,97718077,01/06/2024,Notebooks CPU Management Fee,europe-west2-a,,GCP,GCP Notebooks,,United America,The Budgeters,117.72
prod,67090511,01/06/2024,Document Text Detection Operations,us-east1,,GCP,GCP Cloud Vision Api,,Global United Kingdon,The Ledger League,118.08
prod,67090511,01/06/2024,Text Detection Operations,europe-west1,,GCP,GCP Cloud Vision Api,,Global United Kingdon,The Ledger League,123.3
dev,92465056,01/06/2024,Workbench Instances Storage for GCE usage - SSD Persistent Disk in asia-east2,asia-east2,,GCP,GCP Notebooks,,United America,Fear the Fiscal,126.8
prod,67090511,01/06/2024,Object Localization Operations,us-east1,,GCP,GCP Cloud Vision Api,,Global United Kingdon,The Ledger League,126.95
dev,10998228,01/06/2024,Workbench Instances Storage for GCE usage - Balanced Persistent Disk in europe-west1,europe-west1,,GCP,GCP Notebooks,,United America,Accounts Payabros,127.51
prod,67090511,01/06/2024,Object Localization Operations,europe-west4,,GCP,GCP Cloud Vision Api,,Global United Kingdon,The Ledger League,127.72
dev,60611044,01/06/2024,Managed Notebooks Disk for GCE usage - Standard Persistent Disk in europe-west1,europe-west1,,GCP,GCP Notebooks,,Global United Kingdon,The Ledger League,133.35
prod,67090511,01/06/2024,Web Detection Operations,us-east1,,GCP,GCP Cloud Vision Api,,Global United Kingdon,The Ledger League,134.51
dev,60494235,01/06/2024,Text Detection Operations,europe-west1,,GCP,GCP Cloud Vision Api,,United America,Balance Sheet Boys,137.42
dev,50666767,01/06/2024,Notebooks CPU Management Fee,europe-west1-b,,GCP,GCP Notebooks,,United America,Wu-Tang Clan of Cash Flow,157.34
dev,69805806,01/06/2024,Workbench Instances CPU for GCE usage - N1 Instance Cores in europe-west2,europe-west2,,GCP,GCP Notebooks,,Treasury,The Money Badgers,178.88
dev,70359576,01/06/2024,Number of 'general' type pages processed,(not set),,GCP,GCP Cloud Document Ai Api,,AE Tech,Yield Syndicate,179.26
prod,26627761,01/06/2024,Notebooks CPU Management Fee,europe-west2-b,,GCP,GCP Notebooks,,TE Tech,Risk Regulators,193.52
dev,41603388,01/06/2024,Number of pages processed for OCR processor.,europe-west2,,GCP,GCP Cloud Document Ai Api,,Global United Kingdon,The Ledger League,205.81
dev,42960586,01/06/2024,Number of 'general' type pages processed,(not set),,GCP,GCP Cloud Document Ai Api,,Treasury,Treasury Foundation,215.49
dev,66082951,01/06/2024,Vertex AI: Training/Pipelines on N1 Predefined Instance Core running in London,us-central1,,GCP,GCP Vertex Ai,,AE Tech,Yield Syndicate,226.01
dev,45812120,01/06/2024,Vertex AI: Training/Pipelines on N1 Predefined Instance Core running in London,europe-west2,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,227.5
dev,97718077,01/06/2024,Managed Notebooks Disk for GCE usage - Standard Persistent Disk in europe-west1,europe-west1,,GCP,GCP Notebooks,,United America,The Budgeters,227.53
dev,61673632,01/06/2024,Workbench Instances CPU for GCE usage - N2 Instance Cores in europe-west1,europe-west1,,GCP,GCP Notebooks,,United America,Margin Masters,235.65
dev,92465056,01/06/2024,Vertex AI: Training/Pipelines on N1 Predefined Instance Core running in London,us-central1,,GCP,GCP Vertex Ai,,United America,Fear the Fiscal,260.5
dev,69805806,01/06/2024,Workbench Instances CPU for GCE usage - E2 Instance Cores in europe-west2,europe-west2,,GCP,GCP Notebooks,,Treasury,The Money Badgers,262.21
dev,17206320,01/06/2024,Vertex AI Search: Layout Parsing for Document Understanding,europe-west1,,GCP,GCP Vertex Ai Search,,AE Tech,Yield Syndicate,273
dev,34909342,01/06/2024,Managed Notebooks CPU for GCE usage - N1 Standard Cores in asia-east2,asia-east2,,GCP,GCP Notebooks,,United America,Dr Drepreciation,298.21
dev,61673632,01/06/2024,Managed Notebooks CPU Management Fee,europe-west1,,GCP,GCP Notebooks,,United America,Margin Masters,304.76
dev,48347781,01/06/2024,Vertex AI: Training/Pipelines on N1 Predefined Instance Core running in London,us-central1,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,305.24
dev,61673632,01/06/2024,Managed Notebooks Disk for GCE usage - Standard Persistent Disk in europe-west1,europe-west1,,GCP,GCP Notebooks,,United America,Margin Masters,309.28
dev,87305096,01/06/2024,Notebooks CPU Management Fee,europe-west2-a,,GCP,GCP Notebooks,,TE Tech,Risk Regulators,324.96
prod,12273010,01/06/2024,Vertex AI Search: Search API Request Count - Standard,europe-west1,,GCP,GCP Vertex Ai Search,,Global United Kingdon,Straight Outta Accounts,345.33
dev,82970199,01/06/2024,Number of pages processed by Custom Document Extractor.,(not set),,GCP,GCP Cloud Document Ai Api,,Global United Kingdon,The Ledger League,359.48
dev,82970199,01/06/2024,Number of hours a processor version has been deployed.,(not set),,GCP,GCP Cloud Document Ai Api,,Global United Kingdon,The Ledger League,369.3
dev,61673632,01/06/2024,Workbench Instances RAM for GCE usage - E2 Instance RAM in europe-west1,europe-west1,,GCP,GCP Notebooks,,United America,Margin Masters,384.21
dev,87305096,01/06/2024,Vertex AI: Training/Pipelines on E2 Instance Ram running in London,europe-west1,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,390.48
dev,63014216,01/06/2024,Vertex AI: Training/Pipelines on E2 Instance Ram running in London,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,395.77
prod,70359576,01/06/2024,Number of 'general' type pages processed,(not set),,GCP,GCP Cloud Document Ai Api,,AE Tech,Yield Syndicate,434.01
dev,66082951,01/06/2024,Vertex AI: Training/Pipelines on E2 Instance Ram running in London,us-central1,,GCP,GCP Vertex Ai,,AE Tech,Yield Syndicate,435.88
prod,34909342,01/06/2024,Managed Notebooks CPU Management Fee,asia-east2,,GCP,GCP Notebooks,,United America,Dr Drepreciation,436.28
dev,42005360,01/06/2024,Workbench Instances Storage for GCE usage - Balanced Persistent Disk in europe-west2,europe-west2,,GCP,GCP Notebooks,,TE Tech,Risk Regulators,437.56
dev,34909342,01/06/2024,Workbench Instances RAM for GCE usage - N2D AMD Instance RAM in asia-east2,asia-east2,,GCP,GCP Notebooks,,United America,Dr Drepreciation,441.67
dev,61673632,01/06/2024,Workbench Instances RAM for GCE usage - N2 Instance RAM in europe-west1,europe-west1,,GCP,GCP Notebooks,,United America,Margin Masters,444.43
dev,50666767,01/06/2024,Notebooks GPU Standard Management Fee,europe-west2-a,,GCP,GCP Notebooks,,United America,Wu-Tang Clan of Cash Flow,445.87
dev,10998228,01/06/2024,Managed Notebooks Disk for GCE usage - Standard Persistent Disk in europe-west1,europe-west1,,GCP,GCP Notebooks,,United America,Accounts Payabros,464.24
dev,69805806,01/06/2024,Number of pages processed for OCR processor.,(not set),,GCP,GCP Cloud Document Ai Api,,Treasury,The Money Badgers,493.94
dev,97718077,01/06/2024,Managed Notebooks CPU for GCE usage - N1 Standard Cores in europe-west1,europe-west1,,GCP,GCP Notebooks,,United America,The Budgeters,494.7
dev,91756787,01/06/2024,Managed Notebooks Disk for GCE usage - Standard Persistent Disk in europe-west1,europe-west1,,GCP,GCP Notebooks,,Treasury,Treasury Foundation,508.37
dev,92465056,01/06/2024,Managed Notebooks Disk for GCE usage - Standard Persistent Disk in asia-east2,asia-east2,,GCP,GCP Notebooks,,United America,Fear the Fiscal,515.52
dev,10998228,01/06/2024,Workbench Instances Storage for GCE usage - Balanced Persistent Disk in europe-west2,europe-west2,,GCP,GCP Notebooks,,United America,Accounts Payabros,519.59
dev,61673632,01/06/2024,Workbench Instances CPU for GCE usage - E2 Instance Cores in europe-west1,europe-west1,,GCP,GCP Notebooks,,United America,Margin Masters,529.03
dev,69805806,01/06/2024,Workbench Instances RAM for GCE usage - N1 Instance RAM in europe-west2,europe-west2,,GCP,GCP Notebooks,,Treasury,The Money Badgers,537.66
dev,45812120,01/06/2024,Vertex AI: Training/Pipelines on E2 Instance Ram running in London,us-central1,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,547.89
dev,60611044,01/06/2024,Vertex AI: Training/Pipelines on E2 Instance Ram running in London,us-central1,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,567.81
prod,20547104,01/06/2024,Number of pages processed by Summary processor.,(not set),,GCP,GCP Cloud Document Ai Api,,Global United Kingdon,The Ledger League,583.88
prod,34909342,01/06/2024,Workbench Instances RAM for GCE usage - N2D AMD Instance RAM in asia-east2,asia-east2,,GCP,GCP Notebooks,,United America,Dr Drepreciation,600.55
dev,10998228,01/06/2024,Workbench Instances CPU for GCE usage - N1 Instance Cores in europe-west2,europe-west2,,GCP,GCP Notebooks,,United America,Accounts Payabros,621.33
dev,10998228,01/06/2024,Workbench Instances Storage for GCE usage - Standard Persistent Disk in europe-west2,europe-west2,,GCP,GCP Notebooks,,United America,Accounts Payabros,628.49
dev,26627761,01/06/2024,Notebooks CPU Management Fee,europe-west2-b,,GCP,GCP Notebooks,,TE Tech,Risk Regulators,645.65
dev,10998228,01/06/2024,Managed Notebooks CPU Management Fee,europe-west1,,GCP,GCP Notebooks,,United America,Accounts Payabros,648.4
dev,97718077,01/06/2024,Managed Notebooks CPU Management Fee,europe-west1,,GCP,GCP Notebooks,,United America,The Budgeters,662.21
dev,20547104,01/06/2024,Vertex AI: AutoML Structured Data Model Training,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,685.03
prod,20547104,01/06/2024,Vertex AI: AutoML Structured Data Model Training,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,691.75
dev,97718077,01/06/2024,Vertex AI: AutoML Structured Data Model Training,us-central1,,GCP,GCP Vertex Ai,,United America,The Budgeters,701.67
dev,20547104,01/06/2024,Vertex AI: AutoML Structured Data Model Training,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,706.82
dev,10998228,01/06/2024,Workbench Instances CPU for GCE usage - N1 Instance Cores in europe-west1,europe-west1,,GCP,GCP Notebooks,,United America,Accounts Payabros,709.89
dev,63014216,01/06/2024,Vertex AI: AutoML Structured Data Model Training,asia-east2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,712.56
dev,41603388,01/06/2024,Vertex AI: AutoML Structured Data Model Training,asia-east2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,716.32
dev,42005360,01/06/2024,Managed Notebooks Disk for GCE usage -- Balanced Persistent Disk in europe-west1,europe-west1,,GCP,GCP Notebooks,,TE Tech,Risk Regulators,733.27
dev,70359576,01/06/2024,Number of pages processed for OCR processor.,(not set),,GCP,GCP Cloud Document Ai Api,,AE Tech,Yield Syndicate,735.82
prod,70359576,01/06/2024,Number of pages processed by Custom Document Splitter.,(not set),,GCP,GCP Cloud Document Ai Api,,AE Tech,Yield Syndicate,738.34
dev,87305096,01/06/2024,Notebooks CPU Management Fee,europe-west2-b,,GCP,GCP Notebooks,,TE Tech,Risk Regulators,743.94
dev,48347781,01/06/2024,Vertex AI: AutoML Structured Data Model Training,asia-south1,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,752.61
dev,34909342,01/06/2024,Managed Notebooks Disk for GCE usage - Standard Persistent Disk in asia-east2,asia-east2,,GCP,GCP Notebooks,,United America,Dr Drepreciation,756.82
dev,20547104,01/06/2024,Vertex AI: AutoML Structured Data Model Training,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,759.34
dev,92465056,01/06/2024,Workbench Instances CPU for GCE usage - N2D AMD Instance Cores in asia-east2,asia-east2,,GCP,GCP Notebooks,,United America,Fear the Fiscal,768.42
dev,61673632,01/06/2024,Workbench Instances Storage for GCE usage - Standard Persistent Disk in europe-west1,europe-west1,,GCP,GCP Notebooks,,United America,Margin Masters,772.61
dev,10998228,01/06/2024,Workbench Instances RAM for GCE usage - N1 Instance RAM in europe-west2,europe-west2,,GCP,GCP Notebooks,,United America,Accounts Payabros,774.25
dev,53079266,01/06/2024,Vertex AI: AutoML Structured Data Model Training,europe-west2,,GCP,GCP Vertex Ai,,SecuroSave,SecuroSave Lite,783.59
prod,34909342,01/06/2024,Workbench Instances Storage for GCE usage - SSD Persistent Disk in asia-east2,asia-east2,,GCP,GCP Notebooks,,United America,Dr Drepreciation,813.19
dev,48347781,01/06/2024,Vertex AI: AutoML Structured Data Model Training,asia-east2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,817.3
dev,66082951,01/06/2024,Vertex AI: AutoML Structured Data Model Training,us-central1,,GCP,GCP Vertex Ai,,AE Tech,Yield Syndicate,822.19
dev,34909342,01/06/2024,Workbench Instances Storage for GCE usage - SSD Persistent Disk in asia-east2,asia-east2,,GCP,GCP Notebooks,,United America,Dr Drepreciation,843.38
prod,34909342,01/06/2024,Workbench Instances CPU for GCE usage - N2D AMD Instance Cores in asia-east2,asia-east2,,GCP,GCP Notebooks,,United America,Dr Drepreciation,847.77
prod,34909342,01/06/2024,Workbench Instances Storage for GCE usage - Standard Persistent Disk in asia-east2,asia-east2,,GCP,GCP Notebooks,,United America,Dr Drepreciation,857.25
prod,67090511,01/06/2024,Vertex AI: AutoML Structured Data Model Training,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,869.58
dev,48347781,01/06/2024,Vertex AI: AutoML Structured Data Model Training,asia-south1,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,883.08
dev,10998228,01/06/2024,Workbench Instances Storage for GCE usage - Standard Persistent Disk in europe-west1,europe-west1,,GCP,GCP Notebooks,,United America,Accounts Payabros,896.89
dev,61673632,01/06/2024,Managed Notebooks CPU for GCE usage - N1 Standard Cores in europe-west1,europe-west1,,GCP,GCP Notebooks,,United America,Margin Masters,901.19
dev,34909342,01/06/2024,Managed Notebooks CPU Management Fee,asia-east2,,GCP,GCP Notebooks,,United America,Dr Drepreciation,915.84
dev,50666767,01/06/2024,Notebooks CPU Management Fee,europe-west2-a,,GCP,GCP Notebooks,,United America,Wu-Tang Clan of Cash Flow,916.06
prod,72540413,01/06/2024,Notebooks CPU Management Fee,europe-west2-b,,GCP,GCP Notebooks,,TE Tech,Risk Regulators,929.97
prod,63014216,01/06/2024,Vertex AI: AutoML Structured Data Model Training,asia-east2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,931.16
prod,34909342,01/06/2024,Managed Notebooks CPU for GCE usage - N1 Highmem Cores in asia-east2,asia-east2,,GCP,GCP Notebooks,,United America,Dr Drepreciation,931.26
dev,48347781,01/06/2024,Vertex AI: AutoML Structured Data Model Training,asia-south1,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,948.07
dev,68907808,01/06/2024,Notebooks CPU Management Fee,europe-west2-a,,GCP,GCP Notebooks,,Global United Kingdon,The Ledger League,948.24
dev,69805806,01/06/2024,Workbench Instances RAM for GCE usage - E2 Instance RAM in europe-west2,europe-west2,,GCP,GCP Notebooks,,Treasury,The Money Badgers,948.68
prod,34909342,01/06/2024,Managed Notebooks Disk for GCE usage -- Balanced Persistent Disk in asia-east2,asia-east2,,GCP,GCP Notebooks,,United America,Dr Drepreciation,958.36
dev,10998228,01/06/2024,Workbench Instances CPU for GCE usage - E2 Instance Cores in europe-west1,europe-west1,,GCP,GCP Notebooks,,United America,Accounts Payabros,959.83
prod,20547104,01/06/2024,Gemini Pro Image Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,978.58
prod,60611044,01/06/2024,Managed Notebooks Disk for GCE usage - Standard Persistent Disk in europe-west1,europe-west1,,GCP,GCP Notebooks,,Global United Kingdon,The Ledger League,986.49
prod,63014216,01/06/2024,Gemini Pro Image Input - Predictions,asia-east2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,993.99
dev,60611044,01/06/2024,Gemini Pro Image Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,1000.24
dev,87305096,01/06/2024,Gemini Pro Image Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,1000.66
dev,10998228,01/06/2024,Workbench Instances RAM for GCE usage - E2 Instance RAM in europe-west1,europe-west1,,GCP,GCP Notebooks,,United America,Accounts Payabros,1011.14
dev,60611044,01/06/2024,Managed Notebooks CPU Management Fee,europe-west1,,GCP,GCP Notebooks,,Global United Kingdon,The Ledger League,1022.42
dev,34909342,01/06/2024,Workbench Instances CPU for GCE usage - N2D AMD Instance Cores in asia-east2,asia-east2,,GCP,GCP Notebooks,,United America,Dr Drepreciation,1026.41
dev,61673632,01/06/2024,Notebooks CPU Management Fee,europe-west1-b,,GCP,GCP Notebooks,,United America,Margin Masters,1026.78
dev,48347781,01/06/2024,Gemini Pro Image Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,1035.59
prod,20547104,01/06/2024,Gemini Pro Image Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,1045.74
dev,35462054,01/06/2024,Gemini Pro Image Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,United America,Wu-Tang Clan of Cash Flow,1095.64
dev,17206320,01/06/2024,Vertex AI Search: Search API Request Count - LLM Add-on,europe-west1,,GCP,GCP Vertex Ai Search,,AE Tech,Yield Syndicate,1122.17
dev,17206320,01/06/2024,Vertex AI Search and Conversation: Data Index,europe-west1,,GCP,GCP Vertex Ai Search,,AE Tech,Yield Syndicate,1135.56
dev,73997356,01/06/2024,Gemini Pro Image Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,United America,Liquidity Legends,1140.16
dev,73759281,01/06/2024,Gemini Pro Image Input - Predictions,asia-east2,,GCP,GCP Vertex Ai,,Global United Kingdon,Straight Outta Accounts,1144.65
dev,60611044,01/06/2024,Gemini Pro Image Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,1198.32
dev,73997356,01/06/2024,Gemini Pro Image Input - Predictions,asia-east2,,GCP,GCP Vertex Ai,,United America,Liquidity Legends,1243.79
dev,87305096,01/06/2024,Gemini Pro Image Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,1246.51
dev,48347781,01/06/2024,Gemini Pro Image Input - Predictions,asia-south1,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,1278.09
prod,20547104,01/06/2024,Gemini Pro Image Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,1297.95
dev,12273010,01/06/2024,Vertex AI Search: Layout Parsing for Document Understanding,europe-west4,,GCP,GCP Vertex Ai Search,,Global United Kingdon,Straight Outta Accounts,1303.31
prod,72540413,01/06/2024,Gemini Pro Image Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,1303.32
dev,60213466,01/06/2024,Gemini Pro Image Input - Predictions,us-east4,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,1310.36
prod,72540413,01/06/2024,Gemini Pro Image Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,1320.84
dev,73997356,01/06/2024,Gemini Pro Image Input - Predictions,asia-east2,,GCP,GCP Vertex Ai,,United America,Liquidity Legends,1321.16
dev,63014216,01/06/2024,Gemini Pro Image Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,1347.44
dev,72789061,01/06/2024,Gemini Pro Image Input - Predictions,asia-southeast1,,GCP,GCP Vertex Ai,,United America,Bank Tank,1359
dev,20547104,01/06/2024,Gemini Pro Image Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,1411.16
dev,66082951,01/06/2024,Gemini Pro Image Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,AE Tech,Yield Syndicate,1416.87
prod,63014216,01/06/2024,Gemini Pro Image Input - Predictions,asia-east2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,1426.68
dev,12273010,01/06/2024,Vertex AI Search and Conversation: Data Index,europe-west1,,GCP,GCP Vertex Ai Search,,Global United Kingdon,Straight Outta Accounts,1433.12
dev,60611044,01/06/2024,Gemini Pro Image Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,1446.55
dev,63014216,01/06/2024,Gemini Pro Image Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,1461.82
dev,48347781,01/06/2024,Gemini Pro Image Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,1484.33
dev,71682866,01/06/2024,Gemini Pro Image Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,1494.02
dev,68907808,01/06/2024,Gemini Pro Image Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,1512.78
dev,48347781,01/06/2024,Gemini Pro Image Input - Predictions,asia-east2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,1584.93
dev,63014216,01/06/2024,Gemini Pro Image Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,1632.54
dev,26627761,01/06/2024,Gemini Pro Image Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,1633.94
prod,72540413,01/06/2024,Gemini Pro Image Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,1636.17
prod,12273010,01/06/2024,Vertex AI Search and Conversation: Data Index,europe-west1,,GCP,GCP Vertex Ai Search,,Global United Kingdon,Straight Outta Accounts,1650.35
dev,12273010,01/06/2024,Gemini Pro Image Input - Predictions,asia-east2,,GCP,GCP Vertex Ai,,Global United Kingdon,Straight Outta Accounts,1666.39
dev,48347781,01/06/2024,Gemini Pro Image Input - Predictions,us-central1,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,1681.33
prod,72540413,01/06/2024,Gemini Pro Image Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,TE Tech,Risk Regulators,1682.66
dev,20547104,01/06/2024,Gemini Pro Image Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,1695.83
dev,68907808,01/06/2024,Gemini Pro Image Input - Predictions,europe-west2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,1722.05
dev,12273010,01/06/2024,Vertex AI Search: Search API Request Count - Enterprise,europe-west4,,GCP,GCP Vertex Ai Search,,Global United Kingdon,Straight Outta Accounts,1749.78
dev,70359576,01/06/2024,Number of hours a processor version has been deployed.,(not set),,GCP,GCP Cloud Document Ai Api,,AE Tech,Yield Syndicate,1780.95
dev,63014216,01/06/2024,Gemini Pro Image Input - Predictions,asia-east2,,GCP,GCP Vertex Ai,,Global United Kingdon,The Ledger League,1795.49
dev,73759281,01/06/2024,Gemini Pro Image Input - Predictions,asia-east2,,GCP,GCP Vertex Ai,,Global United Kingdon,Straight Outta Accounts,1800.99
